Genome project	Gene stable ID
caenorhabditis_elegans	WBGene00000424
caenorhabditis_elegans	WBGene00000425
caenorhabditis_elegans	WBGene00000426
caenorhabditis_elegans	WBGene00000427
caenorhabditis_elegans	WBGene00000428
caenorhabditis_elegans	WBGene00000429
caenorhabditis_elegans	WBGene00000430
caenorhabditis_elegans	WBGene00000431
caenorhabditis_elegans	WBGene00000432
caenorhabditis_elegans	WBGene00000433
caenorhabditis_elegans	WBGene00000434
caenorhabditis_elegans	WBGene00000435
caenorhabditis_elegans	WBGene00000436
caenorhabditis_elegans	WBGene00000437
caenorhabditis_elegans	WBGene00000438
caenorhabditis_elegans	WBGene00000439
caenorhabditis_elegans	WBGene00000440
caenorhabditis_elegans	WBGene00000441
caenorhabditis_elegans	WBGene00000442
caenorhabditis_elegans	WBGene00000443
caenorhabditis_elegans	WBGene00000444
caenorhabditis_elegans	WBGene00000445
caenorhabditis_elegans	WBGene00000446
caenorhabditis_elegans	WBGene00000447
caenorhabditis_elegans	WBGene00000448
caenorhabditis_elegans	WBGene00000449
caenorhabditis_elegans	WBGene00000450
caenorhabditis_elegans	WBGene00000451
caenorhabditis_elegans	WBGene00000452
caenorhabditis_elegans	WBGene00000453
caenorhabditis_elegans	WBGene00000454
caenorhabditis_elegans	WBGene00000455
caenorhabditis_elegans	WBGene00000457
caenorhabditis_elegans	WBGene00000458
caenorhabditis_elegans	WBGene00000459
caenorhabditis_elegans	WBGene00000460
caenorhabditis_elegans	WBGene00000461
caenorhabditis_elegans	WBGene00000462
caenorhabditis_elegans	WBGene00000463
caenorhabditis_elegans	WBGene00000464
caenorhabditis_elegans	WBGene00000465
caenorhabditis_elegans	WBGene00000466
caenorhabditis_elegans	WBGene00000467
caenorhabditis_elegans	WBGene00000468
caenorhabditis_elegans	WBGene00000469
caenorhabditis_elegans	WBGene00000472
caenorhabditis_elegans	WBGene00000473
caenorhabditis_elegans	WBGene00000474
caenorhabditis_elegans	WBGene00000475
caenorhabditis_elegans	WBGene00000476
caenorhabditis_elegans	WBGene00000477
caenorhabditis_elegans	WBGene00000478
caenorhabditis_elegans	WBGene00000479
caenorhabditis_elegans	WBGene00000480
caenorhabditis_elegans	WBGene00000481
caenorhabditis_elegans	WBGene00000482
caenorhabditis_elegans	WBGene00000483
caenorhabditis_elegans	WBGene00000484
caenorhabditis_elegans	WBGene00000485
caenorhabditis_elegans	WBGene00000487
caenorhabditis_elegans	WBGene00000488
caenorhabditis_elegans	WBGene00000490
caenorhabditis_elegans	WBGene00000491
caenorhabditis_elegans	WBGene00000492
caenorhabditis_elegans	WBGene00000493
caenorhabditis_elegans	WBGene00000496
caenorhabditis_elegans	WBGene00000497
caenorhabditis_elegans	WBGene00000498
caenorhabditis_elegans	WBGene00000499
caenorhabditis_elegans	WBGene00000500
caenorhabditis_elegans	WBGene00000501
caenorhabditis_elegans	WBGene00000502
caenorhabditis_elegans	WBGene00000503
caenorhabditis_elegans	WBGene00000506
caenorhabditis_elegans	WBGene00000507
caenorhabditis_elegans	WBGene00000508
caenorhabditis_elegans	WBGene00000509
caenorhabditis_elegans	WBGene00000510
caenorhabditis_elegans	WBGene00000511
caenorhabditis_elegans	WBGene00000512
caenorhabditis_elegans	WBGene00000513
caenorhabditis_elegans	WBGene00000514
caenorhabditis_elegans	WBGene00000515
caenorhabditis_elegans	WBGene00000516
caenorhabditis_elegans	WBGene00000517
caenorhabditis_elegans	WBGene00000518
caenorhabditis_elegans	WBGene00000519
caenorhabditis_elegans	WBGene00000520
caenorhabditis_elegans	WBGene00000521
caenorhabditis_elegans	WBGene00000522
caenorhabditis_elegans	WBGene00000523
caenorhabditis_elegans	WBGene00000524
caenorhabditis_elegans	WBGene00000525
caenorhabditis_elegans	WBGene00000526
caenorhabditis_elegans	WBGene00000527
caenorhabditis_elegans	WBGene00000528
caenorhabditis_elegans	WBGene00000529
caenorhabditis_elegans	WBGene00000530
caenorhabditis_elegans	WBGene00000531
caenorhabditis_elegans	WBGene00000532
caenorhabditis_elegans	WBGene00000533
caenorhabditis_elegans	WBGene00000534
caenorhabditis_elegans	WBGene00000535
caenorhabditis_elegans	WBGene00000536
caenorhabditis_elegans	WBGene00000537
caenorhabditis_elegans	WBGene00000539
caenorhabditis_elegans	WBGene00000540
caenorhabditis_elegans	WBGene00000541
caenorhabditis_elegans	WBGene00000542
caenorhabditis_elegans	WBGene00000543
caenorhabditis_elegans	WBGene00000544
caenorhabditis_elegans	WBGene00000545
caenorhabditis_elegans	WBGene00000546
caenorhabditis_elegans	WBGene00000547
caenorhabditis_elegans	WBGene00000548
caenorhabditis_elegans	WBGene00000549
caenorhabditis_elegans	WBGene00000550
caenorhabditis_elegans	WBGene00000551
caenorhabditis_elegans	WBGene00000552
caenorhabditis_elegans	WBGene00000553
caenorhabditis_elegans	WBGene00000554
caenorhabditis_elegans	WBGene00000555
caenorhabditis_elegans	WBGene00000556
caenorhabditis_elegans	WBGene00000557
caenorhabditis_elegans	WBGene00000558
caenorhabditis_elegans	WBGene00000559
caenorhabditis_elegans	WBGene00000560
caenorhabditis_elegans	WBGene00000561
caenorhabditis_elegans	WBGene00000562
caenorhabditis_elegans	WBGene00000563
caenorhabditis_elegans	WBGene00000564
caenorhabditis_elegans	WBGene00000565
caenorhabditis_elegans	WBGene00000566
caenorhabditis_elegans	WBGene00000567
caenorhabditis_elegans	WBGene00000583
caenorhabditis_elegans	WBGene00000584
caenorhabditis_elegans	WBGene00000585
caenorhabditis_elegans	WBGene00000591
caenorhabditis_elegans	WBGene00000592
caenorhabditis_elegans	WBGene00000593
caenorhabditis_elegans	WBGene00000594
caenorhabditis_elegans	WBGene00000596
caenorhabditis_elegans	WBGene00000597
caenorhabditis_elegans	WBGene00000598
caenorhabditis_elegans	WBGene00000599
caenorhabditis_elegans	WBGene00000601
caenorhabditis_elegans	WBGene00000602
caenorhabditis_elegans	WBGene00000603
caenorhabditis_elegans	WBGene00000606
caenorhabditis_elegans	WBGene00000608
caenorhabditis_elegans	WBGene00000609
caenorhabditis_elegans	WBGene00000610
caenorhabditis_elegans	WBGene00000611
caenorhabditis_elegans	WBGene00000612
caenorhabditis_elegans	WBGene00000613
caenorhabditis_elegans	WBGene00000614
caenorhabditis_elegans	WBGene00000615
caenorhabditis_elegans	WBGene00000616
caenorhabditis_elegans	WBGene00000617
caenorhabditis_elegans	WBGene00000618
caenorhabditis_elegans	WBGene00000620
caenorhabditis_elegans	WBGene00000621
caenorhabditis_elegans	WBGene00000622
caenorhabditis_elegans	WBGene00000623
caenorhabditis_elegans	WBGene00000624
caenorhabditis_elegans	WBGene00000625
caenorhabditis_elegans	WBGene00000626
caenorhabditis_elegans	WBGene00000627
caenorhabditis_elegans	WBGene00000628
caenorhabditis_elegans	WBGene00000629
caenorhabditis_elegans	WBGene00000630
caenorhabditis_elegans	WBGene00000631
caenorhabditis_elegans	WBGene00000632
caenorhabditis_elegans	WBGene00000633
caenorhabditis_elegans	WBGene00000634
caenorhabditis_elegans	WBGene00000636
caenorhabditis_elegans	WBGene00000637
caenorhabditis_elegans	WBGene00000638
caenorhabditis_elegans	WBGene00000639
caenorhabditis_elegans	WBGene00000640
caenorhabditis_elegans	WBGene00000641
caenorhabditis_elegans	WBGene00000642
caenorhabditis_elegans	WBGene00000644
caenorhabditis_elegans	WBGene00000645
caenorhabditis_elegans	WBGene00000646
caenorhabditis_elegans	WBGene00000647
caenorhabditis_elegans	WBGene00000648
caenorhabditis_elegans	WBGene00000649
caenorhabditis_elegans	WBGene00000650
caenorhabditis_elegans	WBGene00000651
caenorhabditis_elegans	WBGene00000652
caenorhabditis_elegans	WBGene00000653
caenorhabditis_elegans	WBGene00000654
caenorhabditis_elegans	WBGene00000655
caenorhabditis_elegans	WBGene00000656
caenorhabditis_elegans	WBGene00000657
caenorhabditis_elegans	WBGene00000658
caenorhabditis_elegans	WBGene00000659
caenorhabditis_elegans	WBGene00000660
caenorhabditis_elegans	WBGene00000661
caenorhabditis_elegans	WBGene00000662
caenorhabditis_elegans	WBGene00000663
caenorhabditis_elegans	WBGene00000664
caenorhabditis_elegans	WBGene00000665
caenorhabditis_elegans	WBGene00000666
caenorhabditis_elegans	WBGene00000667
caenorhabditis_elegans	WBGene00000668
caenorhabditis_elegans	WBGene00000669
caenorhabditis_elegans	WBGene00000670
caenorhabditis_elegans	WBGene00000671
caenorhabditis_elegans	WBGene00000672
caenorhabditis_elegans	WBGene00000673
caenorhabditis_elegans	WBGene00000674
caenorhabditis_elegans	WBGene00000675
caenorhabditis_elegans	WBGene00000676
caenorhabditis_elegans	WBGene00000677
caenorhabditis_elegans	WBGene00000678
caenorhabditis_elegans	WBGene00000679
caenorhabditis_elegans	WBGene00000680
caenorhabditis_elegans	WBGene00000681
caenorhabditis_elegans	WBGene00000682
caenorhabditis_elegans	WBGene00000683
caenorhabditis_elegans	WBGene00000684
caenorhabditis_elegans	WBGene00000685
caenorhabditis_elegans	WBGene00000687
caenorhabditis_elegans	WBGene00000688
caenorhabditis_elegans	WBGene00000689
caenorhabditis_elegans	WBGene00000690
caenorhabditis_elegans	WBGene00000691
caenorhabditis_elegans	WBGene00000692
caenorhabditis_elegans	WBGene00000693
caenorhabditis_elegans	WBGene00000694
caenorhabditis_elegans	WBGene00000695
caenorhabditis_elegans	WBGene00000696
caenorhabditis_elegans	WBGene00000697
caenorhabditis_elegans	WBGene00000698
caenorhabditis_elegans	WBGene00000699
caenorhabditis_elegans	WBGene00000700
caenorhabditis_elegans	WBGene00000701
caenorhabditis_elegans	WBGene00000702
caenorhabditis_elegans	WBGene00000703
caenorhabditis_elegans	WBGene00000704
caenorhabditis_elegans	WBGene00000705
caenorhabditis_elegans	WBGene00000706
caenorhabditis_elegans	WBGene00000707
caenorhabditis_elegans	WBGene00000708
caenorhabditis_elegans	WBGene00000709
caenorhabditis_elegans	WBGene00000710
caenorhabditis_elegans	WBGene00000711
caenorhabditis_elegans	WBGene00000712
caenorhabditis_elegans	WBGene00000713
caenorhabditis_elegans	WBGene00000714
caenorhabditis_elegans	WBGene00000715
caenorhabditis_elegans	WBGene00000716
caenorhabditis_elegans	WBGene00000717
caenorhabditis_elegans	WBGene00000718
caenorhabditis_elegans	WBGene00000719
caenorhabditis_elegans	WBGene00000720
caenorhabditis_elegans	WBGene00000721
caenorhabditis_elegans	WBGene00000722
