Genome project	Gene stable ID
caenorhabditis_briggsae	WBGene00023665
caenorhabditis_briggsae	WBGene00023666
caenorhabditis_briggsae	WBGene00023667
caenorhabditis_briggsae	WBGene00023668
caenorhabditis_briggsae	WBGene00023669
caenorhabditis_briggsae	WBGene00023670
caenorhabditis_briggsae	WBGene00023671
caenorhabditis_briggsae	WBGene00023672
caenorhabditis_briggsae	WBGene00023673
caenorhabditis_briggsae	WBGene00023674
caenorhabditis_briggsae	WBGene00023675
caenorhabditis_briggsae	WBGene00023676
caenorhabditis_briggsae	WBGene00023677
caenorhabditis_briggsae	WBGene00023678
caenorhabditis_briggsae	WBGene00023679
caenorhabditis_briggsae	WBGene00023680
caenorhabditis_briggsae	WBGene00023681
caenorhabditis_briggsae	WBGene00023682
caenorhabditis_briggsae	WBGene00023683
caenorhabditis_briggsae	WBGene00023684
caenorhabditis_briggsae	WBGene00023685
caenorhabditis_briggsae	WBGene00023686
caenorhabditis_briggsae	WBGene00023687
caenorhabditis_briggsae	WBGene00023688
caenorhabditis_briggsae	WBGene00023689
caenorhabditis_briggsae	WBGene00023690
caenorhabditis_briggsae	WBGene00023691
caenorhabditis_briggsae	WBGene00023692
caenorhabditis_briggsae	WBGene00023693
caenorhabditis_briggsae	WBGene00023694
caenorhabditis_briggsae	WBGene00023695
caenorhabditis_briggsae	WBGene00023696
caenorhabditis_briggsae	WBGene00023697
caenorhabditis_briggsae	WBGene00023698
caenorhabditis_briggsae	WBGene00023699
caenorhabditis_briggsae	WBGene00023700
caenorhabditis_briggsae	WBGene00023701
caenorhabditis_briggsae	WBGene00023702
caenorhabditis_briggsae	WBGene00023703
caenorhabditis_briggsae	WBGene00023704
caenorhabditis_briggsae	WBGene00023705
caenorhabditis_briggsae	WBGene00023706
caenorhabditis_briggsae	WBGene00023707
caenorhabditis_briggsae	WBGene00023708
caenorhabditis_briggsae	WBGene00023709
caenorhabditis_briggsae	WBGene00023710
caenorhabditis_briggsae	WBGene00023711
caenorhabditis_briggsae	WBGene00023712
caenorhabditis_briggsae	WBGene00023713
caenorhabditis_briggsae	WBGene00023714
caenorhabditis_briggsae	WBGene00023715
caenorhabditis_briggsae	WBGene00023716
caenorhabditis_briggsae	WBGene00023718
caenorhabditis_briggsae	WBGene00023719
caenorhabditis_briggsae	WBGene00023720
caenorhabditis_briggsae	WBGene00023721
caenorhabditis_briggsae	WBGene00023722
caenorhabditis_briggsae	WBGene00023723
caenorhabditis_briggsae	WBGene00023724
caenorhabditis_briggsae	WBGene00023725
caenorhabditis_briggsae	WBGene00023726
caenorhabditis_briggsae	WBGene00023727
caenorhabditis_briggsae	WBGene00023728
caenorhabditis_briggsae	WBGene00023729
caenorhabditis_briggsae	WBGene00023730
caenorhabditis_briggsae	WBGene00023731
caenorhabditis_briggsae	WBGene00023733
caenorhabditis_briggsae	WBGene00023734
caenorhabditis_briggsae	WBGene00023735
caenorhabditis_briggsae	WBGene00023737
caenorhabditis_briggsae	WBGene00023738
caenorhabditis_briggsae	WBGene00023739
caenorhabditis_briggsae	WBGene00023740
caenorhabditis_briggsae	WBGene00023741
caenorhabditis_briggsae	WBGene00023742
caenorhabditis_briggsae	WBGene00023743
caenorhabditis_briggsae	WBGene00023744
caenorhabditis_briggsae	WBGene00023745
caenorhabditis_briggsae	WBGene00023746
caenorhabditis_briggsae	WBGene00023747
caenorhabditis_briggsae	WBGene00023748
caenorhabditis_briggsae	WBGene00023749
caenorhabditis_briggsae	WBGene00023750
caenorhabditis_briggsae	WBGene00023751
caenorhabditis_briggsae	WBGene00023752
caenorhabditis_briggsae	WBGene00023753
caenorhabditis_briggsae	WBGene00023755
caenorhabditis_briggsae	WBGene00023756
caenorhabditis_briggsae	WBGene00023757
caenorhabditis_briggsae	WBGene00023758
caenorhabditis_briggsae	WBGene00023759
caenorhabditis_briggsae	WBGene00023760
caenorhabditis_briggsae	WBGene00023761
caenorhabditis_briggsae	WBGene00023762
caenorhabditis_briggsae	WBGene00023763
caenorhabditis_briggsae	WBGene00023764
caenorhabditis_briggsae	WBGene00023765
caenorhabditis_briggsae	WBGene00023767
caenorhabditis_briggsae	WBGene00023769
caenorhabditis_briggsae	WBGene00023770
caenorhabditis_briggsae	WBGene00023771
caenorhabditis_briggsae	WBGene00023772
caenorhabditis_briggsae	WBGene00023773
caenorhabditis_briggsae	WBGene00023774
caenorhabditis_briggsae	WBGene00023775
caenorhabditis_briggsae	WBGene00023776
caenorhabditis_briggsae	WBGene00023777
caenorhabditis_briggsae	WBGene00023778
caenorhabditis_briggsae	WBGene00023779
caenorhabditis_briggsae	WBGene00023780
caenorhabditis_briggsae	WBGene00023781
caenorhabditis_briggsae	WBGene00023782
caenorhabditis_briggsae	WBGene00023783
caenorhabditis_briggsae	WBGene00023784
caenorhabditis_briggsae	WBGene00023785
caenorhabditis_briggsae	WBGene00023786
caenorhabditis_briggsae	WBGene00023787
caenorhabditis_briggsae	WBGene00023788
caenorhabditis_briggsae	WBGene00023790
caenorhabditis_briggsae	WBGene00023791
caenorhabditis_briggsae	WBGene00023792
caenorhabditis_briggsae	WBGene00023793
caenorhabditis_briggsae	WBGene00023794
caenorhabditis_briggsae	WBGene00023795
caenorhabditis_briggsae	WBGene00023796
caenorhabditis_briggsae	WBGene00023797
caenorhabditis_briggsae	WBGene00023798
caenorhabditis_briggsae	WBGene00023799
caenorhabditis_briggsae	WBGene00023800
caenorhabditis_briggsae	WBGene00023801
caenorhabditis_briggsae	WBGene00023802
caenorhabditis_briggsae	WBGene00023803
caenorhabditis_briggsae	WBGene00023804
caenorhabditis_briggsae	WBGene00023805
caenorhabditis_briggsae	WBGene00023806
caenorhabditis_briggsae	WBGene00023807
caenorhabditis_briggsae	WBGene00023808
caenorhabditis_briggsae	WBGene00023809
caenorhabditis_briggsae	WBGene00023810
caenorhabditis_briggsae	WBGene00023811
caenorhabditis_briggsae	WBGene00023812
caenorhabditis_briggsae	WBGene00023813
caenorhabditis_briggsae	WBGene00023814
caenorhabditis_briggsae	WBGene00023815
caenorhabditis_briggsae	WBGene00023816
caenorhabditis_briggsae	WBGene00023817
caenorhabditis_briggsae	WBGene00023818
caenorhabditis_briggsae	WBGene00023819
caenorhabditis_briggsae	WBGene00023820
caenorhabditis_briggsae	WBGene00023821
caenorhabditis_briggsae	WBGene00023822
caenorhabditis_briggsae	WBGene00023823
caenorhabditis_briggsae	WBGene00023824
caenorhabditis_briggsae	WBGene00023825
caenorhabditis_briggsae	WBGene00023826
caenorhabditis_briggsae	WBGene00023827
caenorhabditis_briggsae	WBGene00023828
caenorhabditis_briggsae	WBGene00023829
caenorhabditis_briggsae	WBGene00023830
caenorhabditis_briggsae	WBGene00023831
caenorhabditis_briggsae	WBGene00023832
caenorhabditis_briggsae	WBGene00023833
caenorhabditis_briggsae	WBGene00023834
caenorhabditis_briggsae	WBGene00023835
caenorhabditis_briggsae	WBGene00023836
caenorhabditis_briggsae	WBGene00023837
caenorhabditis_briggsae	WBGene00023838
caenorhabditis_briggsae	WBGene00023839
caenorhabditis_briggsae	WBGene00023840
caenorhabditis_briggsae	WBGene00023841
caenorhabditis_briggsae	WBGene00023842
caenorhabditis_briggsae	WBGene00023843
caenorhabditis_briggsae	WBGene00023844
caenorhabditis_briggsae	WBGene00023845
caenorhabditis_briggsae	WBGene00023846
caenorhabditis_briggsae	WBGene00023847
caenorhabditis_briggsae	WBGene00023848
caenorhabditis_briggsae	WBGene00023849
caenorhabditis_briggsae	WBGene00023850
caenorhabditis_briggsae	WBGene00023851
caenorhabditis_briggsae	WBGene00023852
caenorhabditis_briggsae	WBGene00023853
caenorhabditis_briggsae	WBGene00023854
caenorhabditis_briggsae	WBGene00023855
caenorhabditis_briggsae	WBGene00023856
caenorhabditis_briggsae	WBGene00023857
caenorhabditis_briggsae	WBGene00023858
caenorhabditis_briggsae	WBGene00023859
caenorhabditis_briggsae	WBGene00023860
caenorhabditis_briggsae	WBGene00023861
caenorhabditis_briggsae	WBGene00023862
caenorhabditis_briggsae	WBGene00023864
caenorhabditis_briggsae	WBGene00023865
caenorhabditis_briggsae	WBGene00023866
caenorhabditis_briggsae	WBGene00023867
caenorhabditis_briggsae	WBGene00023868
caenorhabditis_briggsae	WBGene00023869
caenorhabditis_briggsae	WBGene00023870
caenorhabditis_briggsae	WBGene00023871
caenorhabditis_briggsae	WBGene00023872
caenorhabditis_briggsae	WBGene00023873
caenorhabditis_briggsae	WBGene00023874
caenorhabditis_briggsae	WBGene00023875
caenorhabditis_briggsae	WBGene00023876
caenorhabditis_briggsae	WBGene00023877
caenorhabditis_briggsae	WBGene00023878
caenorhabditis_briggsae	WBGene00023879
caenorhabditis_briggsae	WBGene00023880
caenorhabditis_briggsae	WBGene00023881
caenorhabditis_briggsae	WBGene00023882
caenorhabditis_briggsae	WBGene00023883
caenorhabditis_briggsae	WBGene00023884
caenorhabditis_briggsae	WBGene00023885
caenorhabditis_briggsae	WBGene00023886
caenorhabditis_briggsae	WBGene00023887
caenorhabditis_briggsae	WBGene00023888
